text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral,prob_positive
this starbucks is convenient and like most of the other establishments delivers a similar experience i find it kind of funny that it s right next door to a dunkin donuts but maybe that s a benefit for those of us who don t want to pay for a scone made from organic power berries harvested from the heart of the jungles of expensivecoffeebeanland,neutral,negative,0.5057080743772369,False,0.5057080743772369,0.1815851286058297,0.3127067970169333
not up to the high standards of service that most starbucks are know for i ordered a triple grande caramel mach and when i got it it felt like only two thirds full i was in a hurry so i didn t complain as i should have as i was leaving i stopped to go to the restroom and a pregnant young woman coming out warned me there was no toilet paper i went into the other restroom and it was also out of paper and dirty very disconcerting,neutral,negative,0.807367851522654,False,0.807367851522654,0.1225793076160725,0.0700528408612733
for the most part this location does a decent job in delivering good temperature appropriate food beverages on many occasions they ve forgotten to give napkins condiments and or handed items out of the window one by one rather than putting everything into a bag i know there s a pandemic going on and shortages on supply but let s think logically and give the customers what they need,neutral,negative,0.5450584943081361,False,0.5450584943081361,0.3187509752270977,0.1361905304647662
i go here all the time and there is literally never the same employees very confusing not sure if it s a training store or what sadly my cloud macchiato was completely wrong today even more sad i expected it because my orders have been messed up in the past every employee i ve come in contact with is super nice though,neutral,negative,0.762466388470271,False,0.762466388470271,0.0711660446942367,0.1663675668354922
as others has said this is by far one of the slowest locations i ve ever been at one person working taking orders and working as a cashier the majority of my time in the drive thru was listening to her taking orders a definite need for more help or training my frappe was very good but melted a little while i waited to be served,neutral,negative,0.697296049963332,False,0.697296049963332,0.2548707890257256,0.0478331610109422
at the drive thru was packed and slow the employee working the drive thru was slow and i had to ask for stir sticks stoppers for the drinks that was odd but not too bad what was bad you ask having to ask for my change i handed her my cash and was expecting almost an entire dollar in change she took my money and said thank you have a nice day my response after starting at her for a few seconds may i have my change confused look from her uhm yeah uhm how much was it again i don t know if you expected the change as a tip or just had a brain fart but seriously give me my change you didn t deserve a tip after making me wait as you screwed up my order took your time on my order and then neglected to give me change i ll skip a return to this location at any time of the day,neutral,negative,0.7858360103640726,False,0.7858360103640726,0.1531943782710065,0.0609696113649208
used to be one of my favorites but a fair number of the staff aren t as friendly as the previous employees i like their product but half of the starbucks attraction is atmosphere and if employees are grumpy it ruins the vibe,neutral,negative,0.4795889667363479,False,0.4795889667363479,0.2474063188281785,0.2730047144354736
disappointed when i got my vanilla bean frap i asked for extra carmel and i didn t get one drop of carmel the person in drive thru really needs to listen to the customers order and they didn t have enough green tea,neutral,negative,0.7589032021211418,False,0.7589032021211418,0.1614824751175191,0.0796143227613389
when i m driving on the this is our stop to make to stretch the legs use el ba o and get a drink it s more about the strategic location than the actual location it s usually dirty on the floor the service is at a minimum and it is average on speed too bad it s not known for the better i hope they raise the bar soon this does not mean that the employees don t care who knows only they do but it does mean that it is sorely lacking when it comes to other more cheerful and clean starbucks,neutral,negative,0.4585574320891015,False,0.4585574320891015,0.3773923133764825,0.1640502545344159
got a vanilla iced latte with oat milk a chai tea late and a caramel br l e latte they gave me an extremely small cup for the latte and it was still about the cups were also sticky,neutral,negative,0.6474194936979534,False,0.6474194936979534,0.1534836144282837,0.1990968918737629
people working at pm on a thursday one of whom is training we went inside to order our two drinks a honey almondmilk flat white and a mocha frappuccino it took at least minutes to get our drinks now they do have a drive through they had some pre orders and of those people were training but the trainee made our drinks and there were only drinks picked up while we were there it s obvious their priority is with the drive through customers and this is something all of the starbucks seem to do at least in my recent experience their specialty drinks are tasty but overall starbucks brewed coffee is horribly over roasted read burned still when i can t locate a local coffeehouse and there is a starbucks nearby when i need a coffee fix i ll go,neutral,negative,0.6900820765996225,False,0.6900820765996225,0.1701810196231815,0.1397369037771957
was super excited to have this location here since i could hit the drive by before work to grab coffee i did go inside and it s very small the entrance is shared with the bank however the first time going the service was super slow and there were only customers in line the one barista messed up my friends drink it was remade and she loved it so she didn t complain but my friend had to remind the women to give her a cookie she ordered my nd time going was very pleasant and i used the drive thru very convenient and look forward to coming back,neutral,negative,0.5518644704453807,False,0.5518644704453807,0.1702461225941204,0.2778894069604989
this starbucks gets my order correct times out of which is great but this is by far the slowest starbucks i have ever been to i ve gone to this one fairly regularly since they opened and my experience is always the same when the drive through is busy you could wait as long as minutes from ordering to actually getting to the window going inside does not make too much of a difference either this is not to say that the staff is slow they are always working and moving as fast as possible the problem is that they do not have enough staff or kitchen space to keep up with the volume of patrons my recommendation put in a mobile order before you leave your house and it might be ready by the time you get there,neutral,negative,0.525607138597015,False,0.525607138597015,0.1324906592496887,0.3419022021532961
first of all i love starbucks my husband and i were looking for coffee the day we left reno we figured any starbucks is the same i was disappointed with this location and had to wait over minutes for two coffees the way it was set up it was awkward to say the least it seemed we had to push chairs out of the way to walk out the one and only door we had to enter the workers were friendly enough but it just seem to take forever and was awkward,neutral,negative,0.5814390656283548,False,0.5814390656283548,0.1168863503589633,0.3016745840126819
i love starbucks but i avoid this one it has some of the slowest service i have ever experienced at a starbucks i was there days ago the guy who was doing the drinks loves to talk to the costumers and his co workers which is fine i just noticed he does a lot of talking and no working too he will stop working and just start talking and talking there was only one person ahead of me and it still took almost minutes to get my drink i also got over charged at one point the price on the menu was lower then the price i was charged i added nothing special to my drink i was going to ask for an explanation or my money back but there was a big line at that point so i let it go small coffee shop not much sitting music can be too loud sometimes on the plus side there is a sweet cece s and a chipotle right next door that s a bonus,neutral,negative,0.884215935488761,False,0.884215935488761,0.0791341780188023,0.0366498864924367
i m used to quality service came back from europe where baristas are awesome i drive about minutes to get to this starbucks and their service is getting worse every time i come here two days in a row i asked for a brownie and chocolate chip cookie at pm and they are out of it those are two main things a coffee shop should have coffee was good tho so i will be taking my business else where can t go to red lion and blvd or the one inside target which is the worst of them all probably try abington area next time,neutral,negative,0.6617850741039276,False,0.6617850741039276,0.1732095881820332,0.1650053377140392
this is my morning go to coffee spot before the gym absolutely love james he always has great customer service however the past few times i ve been my coffee is half full i always order a grande and it feels so light i didn t take a single sip from this coffee and finally checked it this time i don t want to sound rude at the drive thru asking for it to be a full cup like i know there s space for whip but my goodness,neutral,negative,0.5042776410427302,False,0.5042776410427302,0.1712922280715977,0.3244301308856721
frequently get lukewarm coffee they always remake the coffee when i have time to go in and ask but this is starbucks they should have hot coffee at all times,neutral,negative,0.6139104894145405,False,0.6139104894145405,0.2091804908682309,0.1769090197172284
quick service very clean i ordered a blonde cappuccino and after the foam i had less then half a drink that s was really disappointing flavor was good just wish i could have had a full cup for the price of starbucks drinks,neutral,negative,0.37169364446731,False,0.37169364446731,0.3493943921986451,0.2789119633340448
frequent here there is usually a line in the drive thru and subsequent wait today was a it long though i was the only car in line customer service was poor today as well when i did get my non specialized cold beverage the cashier did not look at me and leaned it our the window half tilted this rubbed me the wrong way service is normally better perhaps he was having a bad day inside the store it is clean and cozy the bathrooms are also very clean,neutral,negative,0.7437951695227558,False,0.7437951695227558,0.1469125020062325,0.1092923284710115
this is open for a while now and one thing they need to work on is maintaining the condiments counter i m there often and almost always its out of supplies i m also somewhat disappointed that they don t fill the coffee to the top why should i get cup of coffee happened too many times to not say anything about,neutral,negative,0.8465491072447838,False,0.8465491072447838,0.121026009474093,0.0324248832811231
i have to update my review based on the experience i had on a double star thursday obviously it was a busy morning which is why i placed my order with the mobile app i arrived minutes after the eta i was provided there were at least baristas running around i stood right in front of the mobile order plastic window protector for about minutes without being acknowledged by anyone then another lady came around me and one barista finally came over to ask her first if she s been helped i highly doubt you didn t see my broad shoulders in my large black hoodie sis i just don t know what it is sometimes this location provides outstanding service and then other times you get barely mediocre service at least my eggnogg latte and roasted ham and swiss sandwhich tasted good i asked for shots of espresso in my eggnogg latte but it didn t taste extra charged like i was hoping,neutral,negative,0.6928408490076142,False,0.6928408490076142,0.1656971988036363,0.1414619521887494
this starbucks has probably one of the rudest barista s ever slamming the oven throwing our food down i get that it s early but if you hate your job change it three stars because the coffee is good,neutral,negative,0.5585979348194324,False,0.5585979348194324,0.1761147154795622,0.2652873497010054
more than half of the people here were waiting for their coffee i put in a mobile order and my breakfast sandwhiches were done by the time i arrived however my brewed coffee and green tea took a total of minutes exactly they re down to one espresso machine today but it seemed like there were plenty of staff one person was being trained maybe have someone pour drip coffee and make tea otherwise place seems nice plenty of seating and not too loud,neutral,negative,0.718001917055118,False,0.718001917055118,0.1126810710228564,0.1693170119220255
we will start with the good this particular starbucks is located just off of i and is open hours a day after that though it kind of heads downhill when we stopped in it was late afternoon and nobody else was in there for whatever reason it still took way too long to make a few simple drinks another reason for the low rating there is no place to really hang out here as there is with just about every starbucks no chairs or couches the place is purely built for you to go in and out and that is all overall just not the starbucks experience i am used to getting,neutral,negative,0.3822356127678061,False,0.3822356127678061,0.2878497157673786,0.3299146714648152
i happen to spend a lot of time and money at this starbucks every time i go i am amazed at how slow the drive thru line moves the lady baristas are ok but jay and guy put them to shame with their impressive customer service skills drinks are inconsistent but beggars can t be choosers,neutral,negative,0.7990678626995777,False,0.7990678626995777,0.1105505589029805,0.0903815783974417
i come here all the time most of the time the staff is on point a few times ive had one particular young lady at the drive thru who just doesn t understand coffee money or customer service tonight in particular i ordered a dirty chai with an extra shot and she told me i was ordering a made up drink ummmm no that s a very common drink served at most coffee shops it s literally on their menu when she went to hand me the drink she just shoved her arm in my car and didn t say a word just hoped i saw her it s very weird and she needs training everyone else is great just not her,neutral,negative,0.8458255184826932,False,0.8458255184826932,0.121841433400996,0.0323330481163107
you take time to write a review if is really good or the opposite i like this location nothing really that can be criticized other then long lines every time but i like the crowd the outside patio is great but i only give stars because every time i go they misunderstand my order now i learned to read what they write on my cup misspelling my name is fun but me repeating a few time coconut milk please is embarrassing if i see they put my drink in dairy blender i know they got wrong and i ask again some are funny and chat with you make a nice comment but yesterday both girls the one that took order and one made my drink forced me write the review this morning she took a long time to make this mocha frap with coconut milk chat with her coworker that was carrying buckets of ice making jokes between the two got distracted with so many other moves around meantime started like few other drinks literally i saw my drink waiting at every step to get to the next it was in blender for like over minutes because she served a few other drinks she even took time to rinse the blender cup and top before she got a top for my drink to serve it my drink got to me very watery because it was melting already and not much flavor i don t think i had all ingredients in it but i had to run otherwise i would have told them to remake it did not risk it for another long wait what can i say i will go there again because the nice location and very convenient to enjoy a sunny morning,neutral,negative,0.4708320176857873,False,0.4708320176857873,0.309909695351188,0.2192582869630245
a starbucks is a starbucks is a starbucks and this one is a starbucks that doesn t say much but simultaneously says it all i m a purist with my coffee and always just order coffee no frills there should be a separate line for people like me who order they turn and fill a cup and we are gone i don t even need to go to the separate counter to pick up but i digress this was coffee and it was good,neutral,negative,0.4253489840442193,False,0.4253489840442193,0.3819565163228921,0.1926944996328884
this place has the a c on freezer cold bring a sweater everything else seems normal,neutral,negative,0.4570282974533113,False,0.4570282974533113,0.1420916051501402,0.4008800973965485
it s starbucks my default rating for fast food chains is stars and they didn t do anything special to rise above that they didn t do anything bad enough to lose a star either though i was seriously tempted to drop one for the lack of drive thru there is at least a parking lot though,neutral,negative,0.5086441034977603,False,0.5086441034977603,0.2848491014882611,0.2065067950139785
the best thing about this starbucks is seeing the line of cars wrapped around the building as you walk inside to no line the worst part waiting because everyone working is handling all the requests from the drive thru other than that it s an average starbucks with the usual offerings,neutral,negative,0.4287329977803983,False,0.4287329977803983,0.2697972802527165,0.3014697219668852
i have gotten my usual vente americano here they did a fine job makes me want to grab some every time before i shop,neutral,negative,0.427700750011392,False,0.427700750011392,0.2538845531319626,0.3184146968566452
this location usually very busy seating is decent the problem is for some reason the customers here all think they live in beverly hills and shouldn t have to wait or suffer the fools behind the counters the employees here have always treated me well,neutral,negative,0.497887922865947,False,0.497887922865947,0.2678935820196674,0.2342184951143854
i love this place i spend a lot of time here yes i drink a lot of coffee and tea to add a needs improvement comment i think this location would serve its customers better if they spent more time on cleanliness they really need an employee to address the trash cans which aren t emptied until they re overflowing they really need an employee to walk the floor with a dust mop picking up paper scraps dropped napkins and the like they really need an employee to wipe down each table they really need an employee to address the restrooms refilling tissue seat covers soap and sweeping the floor the manager is very nonchalant and appears to not notice these problems in a place with such a revolving door of customers all day every day cleanliness should be priority one add the recent virus outbreaks in the news and i d say sanitizers should be everywhere if i were managing the above items would be addressed times a day between rushes i still love them though,neutral,negative,0.6047534891505839,False,0.6047534891505839,0.3074523097959806,0.0877942010534354
this starbucks does not rock my world in any way but i have to stop here when i am in tampa because i am always driving by it on my way back to orlando and convenience matters more than quality service is generally fine good but unremarkable the speed of service however costs the location its stars i find that the wait time here is often far too long even when there is not a huge line still where there are no other real options and time is of the essence you will find that you get what you need and sometimes that is enough,neutral,negative,0.3994582415790915,False,0.3994582415790915,0.2722558554817809,0.3282859029391275
this location is poorly operated and the service is always slow yes i understand it takes longer to make some of the specialty drinks but the service here is very slow this morning there was a long line and a woman complaining that her mobile drink was not ready for pick up again forget the sensitivity training and train your employees how to actually provide service at a reasonable pace the star rating is for the decent size parking lot and decent size indoor outdoor seating other than that not much else i can say,neutral,negative,0.450772918066041,False,0.450772918066041,0.438749845743795,0.1104772361901639
slow service ordered one iced coffee with cream and one americano plain took over twenty minutes to make and no apology for the wait i don t care for starbucks coffee but was desperate,neutral,negative,0.9447356040603612,False,0.9447356040603612,0.0445893720074117,0.0106750239322269
i usually drive through starbucks but today i had to use the facilities so i went inside i ordered my usual iced blueberry black tea no liquid cane sugar two pumps sugar free vanilla it was not very busy i used the restroom came back out and waited and waited and waited for my ice tea while waiting another lady asked where her egg bites were she already had drank of her venti tea and still no food it appeared that the young men working were too busy talking to a young girl to fill orders one girl was working and she was doing everything i m not sure they left out the cane syrup as i watched her make my drink by that point i just wanted my drink and to leave not a happy customer today i m hoping sbux sends me a request for a survey as they often do,neutral,negative,0.7886633803063542,False,0.7886633803063542,0.1212244305144211,0.0901121891792246
my past visits here have been awful i usually get iced coffee or cold brew they are usually out of cold brew but the one time they had it they didn t cut it so i got a venti cup of cold brew concentrate maybe that s why they are always out luckily i was on my way home so i was able to cut it in half at home the iced coffee always tastes burned the good thing is the baristas are friendly the food has tasted good i m going to be visiting panera for my coffee fix from now on,neutral,negative,0.5669867682493233,False,0.5669867682493233,0.1935592421403531,0.2394539896103235
let me start by saying i am a starbucks fan i do enjoy the friendly customer service i receive at this location and this is why i continue to return time and time again however id like to understand why it is you have signature drinks such as white chocolate mocha for example and i am certain each staff member is trained on how to make such drinks with the proper measurements of ingredients being added thus making it a signature drink that if you order it it should at least have that familiar taste to it each and every time for the life of me i cant seem to figure out why that isn t the case at least not in my experience to this location i generally get the same drinks each time however depending on the person working it can taste as unfamiliar to me as the person serving the drink all id like to know is why if everyone is making the same drinks nothing extra is being added or removed how come i cant seem to get the same drink each time with the same expectant taste i came here for,neutral,negative,0.7370296857148927,False,0.7370296857148927,0.0849984469009975,0.1779718673841098
bumbling and questioning the customer was my experience with this location i m a regular customer but i usually avoid this store today my order and payment process were messed up and the fix of both were cumbersome i had already left the store when i realized my food order was wrong i came back and was questioned if i had really ordered what i wanted i think the person taking my was very distracted and i believe that was the reason for the issues but she didn t really accept full responsibility,neutral,negative,0.8238056529508334,False,0.8238056529508334,0.0939975687662559,0.0821967782829106
i really like the interior but i don t like how online it says open till but then i get there to work on a paper and they tell me at pm they close in minutes they didn t have their hours posted anywhere in the store i also don t like how they start putting their food away at pm,neutral,negative,0.8178567211145332,False,0.8178567211145332,0.0802022064827083,0.1019410724027585
doesn t open until most days fyi i ve gotten good drinks here and bad drinks here i ve also gotten food warmed up fully and food that s still frozen in the middle seems like a hit or miss location regarding quality,neutral,negative,0.4383433047213431,False,0.4383433047213431,0.2739875472627575,0.2876691480158995
in the land of dunkin donuts it was nice to actually find a starbucks unfortunately the whole our air condition barely works bs is not helping the fact a large pile of sweat beads is starting to drip down the crack of my ass as i sat their on my lap top trying to pretend my life is meaningful,neutral,negative,0.4412301440907944,False,0.4412301440907944,0.1654815394882476,0.3932883164209581
we stopped in this starbucks to kill some time waiting for dinner reservations while the barista who took our order she was brand new was helpful and super sweet what i found horribly off putting was there was an off duty staff member in line in front of us who was incredibly rude to the new barista behind the till to the point she just let herself behind the counter to punch in the order herself also at the kid station the garbage had been pulled out like someone was changing it but never finished for nearly minutes aside from that our drinks and food were prompt and very tasty after the horrible attitude of the off duty barista though i don t know that i ll be in a huge rush to return to this location,neutral,negative,0.749712859581307,False,0.749712859581307,0.075492891878123,0.1747942485405701
i am a regular at this starbucks and found all the staff to be very nice and friendly except i had an awful experience with an employee today she was rude and kept interrupting me when i was trying to order and lied to me about not having any blueberry muffins despite there being on display and didn t even bother to check i even called in to check if they had muffins two minutes after i ordered and they did have blueberry muffins i will not be returning to this starbucks again thanks isabel you just lost a customer,neutral,negative,0.7102630685893804,False,0.7102630685893804,0.0643412569090416,0.2253956745015781
morning crew on saturday needs to up their game baristas didn t get tops solidly on the cups this didn t start the morning off well they had difficulty comprehending simple directions in spite of having to clean up spilled coffee i gave the place three stars because during the week this place usually gives good service,neutral,negative,0.4455070983005386,False,0.4455070983005386,0.1800727967956975,0.3744201049037639
love the location on mass ave but the service here is always spotty they had four people behind the counter so i couldn t figure out why it took over five minutes to give me a brewed coffee it was already made and just needed pumped from the pot to the cup the barista had the personality of a wart on a frog she s wearing a mask but wouldn t speak up so had to keep asking her to repeat she appeared to be asleep with her eyes open working with all of that caffeine i think would present an opportunity to stay awake,neutral,negative,0.6059661628469382,False,0.6059661628469382,0.1685857958972298,0.2254480412558319
these folks have the wrong recipe or don t know how to make the new lime and berry refreshers gross should be a tinge of lime green instead was bile colored and sour rancid in taste yuck stars for not rolling your eyes and happily making another beverage for exchange,neutral,negative,0.6971953880756099,False,0.6971953880756099,0.1395226661489571,0.1632819457754329
the staff is usually quite friendly and they make their drinks well however it is always without fail super dirty every time i come in here the tables have trash and crumbs or spilled drinks on them leaving them sticky today two baristas let drink orders pile up while they were chatting with a friend about his boy troubles pretty unprofessional,neutral,negative,0.6694340786354234,False,0.6694340786354234,0.1362635478584698,0.1943023735061066
i usually go to this starbucks every morning for the most part it s like any other starbucks they have messed up my drinks a couple of times because i usually change it up everyday and sometimes the barista will see me and make me what i ordered the day before i guess that s not really a bad thing that they recognize me as a customer sometimes the staff is slow in the morning and if you get there in the late morning don t expect to get any to yogurt sandwiches or bistro boxes they will all be long gone,neutral,negative,0.4411814048873613,False,0.4411814048873613,0.3108984174603603,0.2479201776522784
the drinks were fine but all of my sandwiches are cold in the middle not room temperature cold,neutral,negative,0.529541656379678,False,0.529541656379678,0.2586634776421939,0.211794865978128
