text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral,prob_positive
i stopped by this starbucks a couple days ago to get my free drink from my rewards upon entering i was greeted with a friendly hello and i was glad to see no line the food selection was the same as any other starbucks and i got my drink after a slightly longer wait that usual i ordered a venti caramel frap with two shots of expresso and extra caramel drizzle the taste was fine but as i was walking to my car the drink ended up turning into a latte there wasn t a lot of ice and i m sure it didn t melt in the cold reno weather overall this place is a solid choice if you want a starbucks drink,neutral,negative,0.3726751645245619,False,0.3726751645245619,0.2681579293552032,0.3591669061202346
i m conflicted on this review it is obvious by my check in s here that i am a fan of starbucks however the customer service at this location seems to be lacking there was a time when they were a lot better but in the last few months it has been declining let me start by the presentation of my drink my paper coffee cup shouldn t look like it was dipped in the coffee there shouldn t be coffee around the rim of the lid either second they have a hard time getting my order right lately i order the same damn thing every time a tall with splenda and light ice and a grande with splenda my issue is they always forget the light ice light ice doesn t mean one ice cube in my drink i order light ice because i want to immediately drink my coffee and not have to worry about rd degree burns if my coffee has light ice it shouldn t burn my mouth and make me use profanity other than that it s a starbucks,neutral,negative,0.8015949347047195,False,0.8015949347047195,0.1540730868087026,0.0443319784865776
it s nearly always too busy which i suppose is just a thing to deal with when not too busy it s a lovely place to sit and enjoy a tasty beverage with a friend or with a book they have a deck so in the summer they double their seating capacity so long as the mosquitoes aren t biting i ve been there several times and have received adequate service yesterday i wanted their egg whites feta and spinach sandwich it was unavailable and so the person apologized and then removed the sample from their display this tells me they care about their customers the fellow making the drinks needed help though there were people waiting for drinks by the time i joined the line,neutral,negative,0.4911265133738485,False,0.4911265133738485,0.266908909159936,0.2419645774662154
i really liked coming to this location however lately going inside customer service has gone downhill load music unfriendly staff no connection with people drive thru is better and one of the fastest hit miss on the drinks sometimes you get more foam than drink the last one i got was not even full so i paid for a grande and got a tall in large cup no good at all hopefully things will change,neutral,negative,0.6620897240735116,False,0.6620897240735116,0.2405387606343483,0.0973715152921399
so me and my son were at this morning and as we were picking up his order this young lady was slightly rude and threw his straw on the counter and we left so i will be contacting the store manager to let them know what happened,neutral,negative,0.9165030752281764,False,0.9165030752281764,0.0332703588774926,0.0502265658943308
i ordered the green tea latte but with a cappuccino ratio of milk unfortunately the cashier wrote latte half foam so i got a very heavy drink i explained the miscommunication to the barista she knew exactly what i wanted and remade it perfectly stars for the young lady,neutral,negative,0.6189749627272281,False,0.6189749627272281,0.1786296691277931,0.2023953681449789
my absolute biggest issue with this store is their mobile ordering what s the point of putting in my order if i still have to wait min for you to acknowledge that i m standing at the pickup area waiting for my coffee that s cold by the time i get it put the orders in the same place as the rest and not behind the counter,neutral,negative,0.8018916722621521,False,0.8018916722621521,0.0629398427185357,0.1351684850193122
i have been going to this starbucks for years seven i have no complaints regarding my drinks i order a variety of concoctions so it s never the same thing for me they do a good job and even when i have to tell them how to make it they typically do a great job so drink wise they get stars but the slightly more mature gentleman that they have working the window has absolutely horrible customer service skills whenever i great him he never says hello back he just gives me a total for my drink he has never said you re welcome even after being told thank you which i do every time today i asked for my receipt and he said the receipt machine isn t working very curtly while never looking at me i can absolutely understand having an off day we all have them it s not great to have them when you work in the customer service industry especially when you re dealing with hundreds of customers a day but it can happen unfortunately he has made me go out of my way to a different location because of his rudeness i don t know if that s his natural personality and demeanor and he s like that with everyone or if he chooses to be like that only with people that are not of his skin color but whatever the reasoning is his customer service skills need to be addressed i have never had this issue in avon or at the one on th st and lafayette rd it s only him at the th st location i m even considering calling and making a verbal complaint because no one should have to be subjected to that,neutral,negative,0.6899032287230195,False,0.6899032287230195,0.0469776665106035,0.2631191047663771
the location and atmosphere are fine it s a mall location i just feel bad for the girl rosie she is miserable at her job and tries to make the feeling mutual u pick ur job love u don t have to hate life n people don t want that vibe notrosie,neutral,negative,0.5004223453378387,False,0.5004223453378387,0.1967680273112313,0.30280962735093
i live around the corner so i go to this location frequently i don t judge them on their packed drive through or parking lot it s the way most things are in seminole heights my problem with this location is that every time that i visit it after around am they are out of everything milk food cold brew flavor syrups literally everything it s really frustrating to wait in that long drive through line only to find out that they are out of milk,neutral,negative,0.4759921494220113,False,0.4759921494220113,0.3594848122635365,0.1645230383144522
i stopped in at what was the original delaware county starbucks it has been updated a few times since it first opened they stuck with only tables on the last two renovations i hadn t been here in a while but stopped in while waiting for a friend to finish their appointment a few doors down it was a friday evening and i was a bit disappointed there were several people working the counter and i got good service and good coffee why then was i unhappy you are thinking as i am waiting cruising the internet i am in the company of or so pubescent tweeners who are talking drugs and private parts to the extent that in any other location this would be sexual harassment thank goodness it only lasted minutes but i was surprised that the staff just ignored it and let it go on after they left i was inundated by two more sets of teenagers not a place for adult drinkers like the havertown location,neutral,negative,0.4495270646848624,False,0.4495270646848624,0.2534937100626155,0.2969792252525221
i really enjoy starbucks i enjoy stopping off at them from time to time to relax and clear my mind although trying to find a parking space at this location is almost impossible sometimes with that is added stress which i don t need what s sad is the location is very convenient for me i ll be craving a cup of jo as i pass look at the lot and decide to keep going,neutral,negative,0.4696296333383471,False,0.4696296333383471,0.1634504777289696,0.3669198889326833
super slow but super friendly there were only two cars in front of me and they didn t have a massive order or anything but it still took mins to get my drink that s a bit excessive for a drive thru sure i could have mobile order which i usually do but this location said they were out of what i wanted on mobile app but really they were not out my frap was melted and my tea looked like it was sitting around for awhile i m sure they made the drinks right away when i ordered they just took a long time through the drive thru anyways i m sure i ll be back to this location if i m in the area,neutral,negative,0.628159075691053,False,0.628159075691053,0.171540997060145,0.200299927248802
shtarbucks guys i was waiting for my order for some time and had to hurry up with eating because of the flight boarding on my nose i dropped some food on my pants because of that i understand some inconveniences might happen in any kind of job but there were not that many people and still i had to wait more than it usually takes please take it into the consideration,neutral,negative,0.7329387939314809,False,0.7329387939314809,0.1405180964528333,0.1265431096156857
terrible cold brew i ordered a trente because i needed the boost to get stuff done this morning i watched them fill the cup of the way and they handed it back to me severely watered down with melted ice less than seconds later which leads me to believe they filled the rest with water super upsetting considering i spent on a coffee,neutral,negative,0.8346046012865482,False,0.8346046012865482,0.0817089222981454,0.0836864764153063
as others have said this starbucks isn t great slow service very unfriendly staff but my drink was good so for a airport stop i guess it ll do,neutral,negative,0.4782830672068821,False,0.4782830672068821,0.4240073394576122,0.0977095933355056
saturday morning is crazy everything was good but minutes to get your drink sheesh should have had instead of on cash register and instead of making the drinks,neutral,negative,0.7144834297116756,False,0.7144834297116756,0.1336209579388755,0.1518956123494488
very small and cramped workers were slow and unfriendly no scanner to pay with your phone she attempted to type in the correct info like times so i could pay wasn t too impressed my drink tastes good though hence the stars i did see a really cool starbucks just up the street though and it is in an awesome and authentic looking building so skip this one and go there,neutral,negative,0.4452292467659189,False,0.4452292467659189,0.3044791785468049,0.2502915746872761
the line can be really long in the drive through going inside seems to be punishment for not waiting in the drive through i tried that once and they filled drive through orders for every body inside it seemed drinks are always yummy though,neutral,negative,0.5137039311445583,False,0.5137039311445583,0.2401178134901584,0.2461782553652832
slowest starbucks ever three years i ve been coming here and they never disappoint guaranteed time to get a latte minutes i will say the people who work there are nice but come on,neutral,negative,0.633371307023462,False,0.633371307023462,0.1186618954422004,0.2479667975343375
slowest starbucks i ve ever been to don t use the drive through you ll be stuck for an hour,neutral,negative,0.8569779796350937,False,0.8569779796350937,0.1073979852393459,0.0356240351255603
well location isnt an issue there everywhere i dont drink coffee so my review is on everything but why is the venti still kinda small i order tead and a few sips and shes empty the prices seem kind of steep but hell everywheres steep staff is always happy to serve you and there baked goods are rather delicious as well i hate line ups and well theres always on here always seriously i dont think i ve ever walked into a starbucks and never had to wait in line meh its a ok,neutral,negative,0.4283947618177358,False,0.4283947618177358,0.2186563217330844,0.35294891644918
stopped here while shopping at canal place while in town it s a very small location tucked away in the corner on the ground floor the line builds up rather quickly and on the day i went service was slower than molasses there was one person taking orders and one barista on duty i understand that locations can get slammed with orders but it was almost as if it was the barista s first day he just moved very slowly i couldn t order a java chip frappachino because they were out of java chips so they may want to evaluate their ordering of supplies i m interested how service is when business is slow hopefully not the same and if so i would give him a break,neutral,negative,0.4492275057185048,False,0.4492275057185048,0.3591335490906864,0.1916389451908088
i visit and spend a lot starbucks stores and hold them to a higher standard than a other coffee places as they charge a premium price for coffee and food it s hit and miss like others have said and this is just a slower store which is why it is always claustrophobic in there many of the baristas are very nice but this location is not very intuitive and the older manager lady here is sour sorry i m not the only one who has commented on this it would be helpful to put the mobile orders where customers can get to them i,neutral,negative,0.4848478594963367,False,0.4848478594963367,0.3389982684976872,0.1761538720059759
parking and driver thru here sucks especially on a rainy day if you re looking for a place to plug in and web surf probably not the place,neutral,negative,0.4455560747674559,False,0.4455560747674559,0.2666936808713401,0.287750244361204
this location is always hit or miss sometimes my order is great and sometimes my order is wrong i counted once and figured out they had messed up my order more than times out of maybe and when i say messed up my order i mean either forgetting something completing giving me the wrong item messing up a drink order or something else it became an ongoing joke anytime i went there the staff was usually helpful when i reported the mistakes but it just shouldn t happen that often to begin with,neutral,negative,0.6176011292444094,False,0.6176011292444094,0.287361990013516,0.0950368807420747
i m a starbucks fan i just am this one of all of them near the franklin area is the worst they always have not enough people working and the service is so slow unfortunately this one is most convenient and the drive thru who doesn t love the drive thru only a couple times that i ve been here have the staff been friendly or helpful usually i have to check for a pulse of all the locations nearby this one the iced coffee espresso shots taste the most burnt which is annoying it s also loud i came once to get some work done and the speakers were so loud i had to leave maybe that s the goal plus the internet is real choppy here not my fave,neutral,negative,0.5716141636293197,False,0.5716141636293197,0.2186334100825027,0.2097524262881775
whether it s am or pm customer service should be top notch i called in advance for travelers and was told it might be ready when you need it if we don t get a lot of customers this morning i did pay for the travelers when i arrived so i would expect to be treated as a customer as well,neutral,negative,0.8293821378599436,False,0.8293821378599436,0.0436920984001746,0.1269257637398818
this location is always very friendly and accommodating however the last couple of times i ve been and gotten a pink drink it s looked like this sort of hard to see in the photo but it s not mixed well such that the coconut milk is sort of floating in pieces inside the lemonade stuff the first time i thought they were just in a hurry or something but today it was not mixed well again highly recommend the drink but it tastes much better when it s mixed smooth,neutral,negative,0.5088240134509139,False,0.5088240134509139,0.1279013577520065,0.3632746287970797
i stayed at the hotel across from this starbucks and walked to this starbucks i am from the west coast and was looking forward to going to starbucks and talking to the barista about things to do around town well that didn t happen one this is a very busy starbucks even at am two not one employee smiled or looks at you and three when you finally get to the register you don t get a greeting just a what can i get for you now let me say no one is rude but for a southern town i was very disappointed how unfriendly this starbucks was i will stick to the hotel coffee for the rest of my trip,neutral,negative,0.8365918804216547,False,0.8365918804216547,0.0846001761763523,0.0788079434019928
this starbucks is just okay there isn t really anything special about it sometimes they mess up my orders here when i do the online mobile ordering they have added the wrong milk to my coffee and also gave me the wrong food once everytime i order in store my order doesn t come out wrong only when i order on the app there is always a huge line here hence why i do the online ordering sometimes the staff here is in a good mood but other times they aren t you can tell by the way they are talking to the customers if they are or not overall i will continue to come to this starbucks because its convent for me but i hope that their customer service improves and they stop messing up my order,neutral,negative,0.5131778907941562,False,0.5131778907941562,0.3910522489194577,0.0957698602863861
st louis mo airport good coffee as usual workers need to drink coffee to wake the heck up customer service sucks my warmed bread is cold bad attitude from the servers,neutral,negative,0.7630380507806839,False,0.7630380507806839,0.1476396087914475,0.0893223404278683
not the worst but they definitely need to work on some things this starbucks is already located in a target store so i feel like it should lose points for that i don t like having to wade through a sea of middle aged oblivious moms in yoga pants who would rather chit chat than let you get your coffee this actually happened i m not stereotyping there was one woman working when i was here and she was being run ragged she was hustling getting coffee food and everything else that the mams were demanding of her i seriously think she was thrilled when i just ordered a large iced coffee at other stores such a simple order comes out right away but because there was only one person working it took a while seriously target get that girl some help the coffee was mediocre as expected and i only stopped here in the first place because someone gave me a gift card for christmas because they obviously hate me or something anyway if you need coffee during your target trip then this is the spot otherwise you should probably avoid,neutral,negative,0.8111267223090716,False,0.8111267223090716,0.1403906076890175,0.0484826700019107
everyone at this starbucks is nice and that is a plus however they are also incredibly slow it takes them way to long to get my very simple order i used to work for a starbucks so i can appreciate how busy they can be i suspect they put all their attention to their drive thru and neglect the cafe i prefer to go to the dunkin donuts next door they are way faster and it is a much better experience,neutral,negative,0.6087034018488935,False,0.6087034018488935,0.1811328394508933,0.2101637587002133
super disappointed that i just had to sit here and wait minutes for my one drink there was a lot of people in the drive thru and apparently they got priority there was only one person ahead of me inside the store and they didn t even apologize or offer me anything for having to wait for so long for one drink,neutral,negative,0.769265535981308,False,0.769265535981308,0.1480024662514041,0.0827319977672878
this starbucks is fine i would agree with other reviewers that there isn t a real sense of urgency with the baristas however i ve only been a few times in the late afternoon when i m not in a rush and there isn t a real line not a good place to work lots of teens hang out around gay street and they want their starbucks fix too might be different during working hours i think the non paying customer issue some reviewers were talking about a few years ago doesn t happen as often anymore kind of a shame that a starbucks is in a nice location on gay street vs a local business fenn s coffee is a short walk away and has a homier local vibe without kids and i ve seen people working there,neutral,negative,0.5371082110141354,False,0.5371082110141354,0.1920382641599848,0.2708535248258798
this drive thru is literally my nightmare can t help the horrific parking situation due to location however it is by far the slowest drive thru i ve ever been to i live around the corner so i go this starbucks on my way to work and i have to plan to leave extra early just in case the drive thru takes an extra minutes which happens almost every time i just don t understand it three stars because my order is always correct and the staff is pleasant,neutral,negative,0.6648499361137375,False,0.6648499361137375,0.2289527420516442,0.1061973218346182
the atomosphere is nice and the music is good for studying it can get loud sometimes when a large group of people come in to study however the internet is terribly terribly slow,neutral,negative,0.4083189132619035,False,0.4083189132619035,0.2750183726146719,0.3166627141234246
this is one of the easier locations to get to except during morning hours go after am the drinks still do not come out consistent i came here for days straight and ordered the same green tea frap all tasted different,neutral,negative,0.3777466675486001,False,0.3777466675486001,0.2618111391871968,0.360442193264203
i am a huge fan of starbucks and i usual come everyday i ve been stopping at this particular starbucks since mid october because my morning commute changed unfortunately i ve been disappointed with this starbucks on many occasions mainly due to inconsistency in the quality and taste of my drinks i always order a latte or a cappuccino lately i ve been drinking more cappuccinos because the lattes i ve been getting here taste so weak being that a cappuccino has less milk i ve been going with that i don t think i should have to order an extra shot just to get a latte that doesn t taste like pure milk the younger girls who work here make better drinks and deliver good customer service there is an older lady who works here who lacks in both categories i feel bad pointing this out but i shouldn t have to feel like a burden when i come here maybe service would be better if we could tip i m not a difficult customer in fact i have great working relationships with all of the baristas in my hometown store in wyomissing i ve never had a single complaint there honestly i don t even care as much about the service as long as i m getting excellent drinks maybe they re neglecting to tend to the espresso machine properly,neutral,negative,0.5898557180805057,False,0.5898557180805057,0.1440845914320193,0.266059690487475
i would have given them a four but the gal that made our coffee wasn t the friendliest which was a bummer because we came a couple days later and the guy working the drive thru was very happy and polite i guess some people just have there off days i get it,neutral,negative,0.4405034816813434,False,0.4405034816813434,0.1896933040472916,0.3698032142713648
if you re looking for a place to chill and sip on a frappe this is not the place this starbucks is cramped with very little seating like i counted tiny tables i came in one week and there was this long single line going out the door it looked like everyone was getting off a school bus that s how tight it is inside youre better off going to the starbucks inside safeway maybe the service here is alright it wasn t messy when i came but i wouldn t call this starbucks ghetto,neutral,negative,0.3891181699782708,False,0.3891181699782708,0.3599591841336986,0.2509226458880306
the service is ok coffee and teas are standard if service was better it would get a higher rating they couldn t keep up with people working and people in line,neutral,negative,0.6106004561514555,False,0.6106004561514555,0.3133277863883272,0.0760717574602172
i have a couple complaints about this starbucks my boyfriend and i live nearby so this is the starbucks we frequent especially when we need a pick me up on our way to phoenix we usually get a coffee and a breakfast sandwich my favorite is the spinach feta wrap which is always perfection but twice now my boyfriend has gotten the sausage egg sandwich and it s been cold in the middle another time we frequented this place was to get an iced tea and a latte i ordered an unsweetened passion fruit and the bf got a vanilla latte his came out at least minutes before mine and when i finally got mine and took a sip i could tell it had sweetener in it i checked the cup label to see if it said unsweetened and it did i stood there for another couple minutes before an employee approached me and made me a new drink this all wouldn t have bothered me so much if i didn t have to wait so long in between erik s drink and mine,neutral,negative,0.6671240997981847,False,0.6671240997981847,0.1534955915185505,0.1793803086832647
sunday at noon and they were not organized or efficient the drive thru was packed so i thought going inside would be faster nope i think they take care of drive thru customers before in store customers after waiting a good bit for my grand mocha i had to ask for and wait longer for a warmed morning bun huh food and coffee are consistently good but their service needs help with efficiency,neutral,negative,0.5340728640456742,False,0.5340728640456742,0.1960533634961958,0.26987377245813
rating starbucks is like rating mcdonald s what s the point yep it s a starbucks on market street attached to the huge marriott hotel about what you d expect from a starbucks no better no worse,neutral,negative,0.5624690692163649,False,0.5624690692163649,0.2086101173788659,0.2289208134047692
drink quality is uniform to any other starbucks i ve been to the people working however had zero communication be it with me or the other workers i think the only words exchanged were my order and my total they also were slow and disorganized there was some asian kid behind the counter with a coat and backpack on making drinks he was talking to some friends on the other side of the counter but where everyone else was wearing the black shirt apron and hat it looked like he works there he did know what he was doing and he stopped by on an off day with his friends to make drinks for them and a few customers really weird parking lot looks cramped but to be perfectly honest it isn t nearly as ridiculous as the starbucks in southington ct so i can t even hold that against them in comparison when i m at our friends in the area i ll stop by if i need my starbucks fix but if i was a local i d probably try to find another,neutral,negative,0.7374972291479864,False,0.7374972291479864,0.1459187289644923,0.1165840418875213
baristas work hard as this location is always slammed with customers i used to be able to put a mobile order in and count on it being ready when i got there i don t know what happened in the last few weeks but every time i have put a mobile order in i ve had to wait up to minutes in the lobby for my order so i m taking a break from starbucks for awhile it s really disappointing,neutral,negative,0.7183690137744991,False,0.7183690137744991,0.1238607290282085,0.1577702571972923
i m still upset about the stupid trash can issue of my previous post but otherwise it s a decent starbucks locations,neutral,negative,0.5275630470747594,False,0.5275630470747594,0.2301581837185596,0.2422787692066809
a little nasty and testy when you ask for refill the workers automatically take for granted that you walked off the premises when you ve been sitting here for minutes working on your computer this is not good business practices by the employees of starbucks,neutral,negative,0.7723128681098786,False,0.7723128681098786,0.0619343024240625,0.1657528294660588
the nashville airport has two starbucks locations the other one can be a disaster line of people i m almost always flying southwest the other terminal but sometimes i ll come to this starbucks because i think it often has shorter lines that s all it s a starbucks and maybe the lines are shorter than that other one,neutral,negative,0.5284442256023697,False,0.5284442256023697,0.2003616442042711,0.2711941301933592
i usually love coming in to this starbucks it is one of three near my home but today a gentleman clearly cut the line and i was next to be served and the barista stilled served him this was not cool especially today because i was running late i told the barista and she didn t even apologize,neutral,negative,0.4634126531098512,False,0.4634126531098512,0.0993569775581475,0.4372303693320012
friendly workers of course expensive i can t understand why they don t put up a fence by the drive through the view is all of their garbage very unsightly,neutral,negative,0.547284436815867,False,0.547284436815867,0.1908991664693764,0.2618163967147566
this starbucks is usually top notch i m not sure if it was just a bad day or if they don t have the hang of drivethru service yet we had to give our order three times to three separate people and the order was still wrong my chai was so sweet i couldn t drink it it was only filled up part of the way and it lacked the three shots of espresso that i asked for three times if i go back here anytime soon i am not using the drivethru because it was chaos,neutral,negative,0.749792513141534,False,0.749792513141534,0.1176007433445155,0.1326067435139506
